ts,endpoint,method,status_code,latency_e2e_ms,inference_ms,tokens_in,tokens_out,used_search,req_bytes,resp_bytes,uid,ram_used_mb,cpu_avg_pct
2026-05-01T07:13:39.398031+00:00,/chat,POST,200,728.51,0.0,0,0,False,2753,187,stress-test-user-001,12172.4,6.4
2026-05-01T07:13:39.416497+00:00,/chat,POST,200,762.199,0.0,0,0,False,616,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:39.431612+00:00,/chat,POST,200,714.965,0.0,0,0,False,138,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:39.559805+00:00,/chat,POST,200,732.87,0.0,0,0,False,107,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:39.563873+00:00,/chat,POST,200,737.239,0.0,0,0,False,610,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:39.573706+00:00,/chat,POST,200,731.77,0.0,0,0,False,4341,187,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:39.598101+00:00,/chat,POST,200,756.779,0.0,0,0,False,119,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:39.632036+00:00,/chat,POST,200,718.936,0.0,0,0,False,107,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:39.659466+00:00,/chat,POST,200,974.458,0.0,0,0,False,101,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:39.660710+00:00,/chat,POST,200,726.29,0.0,0,0,False,2961,187,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:39.677611+00:00,/chat,POST,200,742.72,0.0,0,0,False,609,185,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:39.680820+00:00,/chat,POST,200,733.877,0.0,0,0,False,2890,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:39.688674+00:00,/chat,POST,200,722.408,0.0,0,0,False,626,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:39.767009+00:00,/chat,POST,200,721.318,0.0,0,0,False,135,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:39.794193+00:00,/chat,POST,200,732.742,0.0,0,0,False,111,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:39.952507+00:00,/chat,POST,200,734.663,0.0,0,0,False,122,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:39.963316+00:00,/chat,POST,200,724.352,0.0,0,0,False,129,185,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:39.964772+00:00,/chat,POST,200,730.667,0.0,0,0,False,132,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:39.986033+00:00,/chat,POST,200,719.916,0.0,0,0,False,518,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.005478+00:00,/chat,POST,200,722.877,0.0,0,0,False,108,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.020535+00:00,/chat,POST,200,736.974,0.0,0,0,False,120,184,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.040531+00:00,/chat,POST,200,726.11,0.0,0,0,False,566,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.054654+00:00,/chat,POST,200,740.278,0.0,0,0,False,122,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.056373+00:00,/chat,POST,200,742.896,0.0,0,0,False,4324,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.103422+00:00,/chat,POST,200,724.202,0.0,0,0,False,538,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.104502+00:00,/chat,POST,200,717.758,0.0,0,0,False,512,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.124696+00:00,/chat,POST,200,747.684,0.0,0,0,False,124,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.198618+00:00,/chat,POST,200,728.007,0.0,0,0,False,556,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.267420+00:00,/chat,POST,200,751.153,0.0,0,0,False,131,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.297925+00:00,/chat,POST,200,736.872,0.0,0,0,False,626,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.361358+00:00,/chat,POST,200,720.008,0.0,0,0,False,138,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.367676+00:00,/chat,POST,200,740.959,0.0,0,0,False,517,185,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.368339+00:00,/chat,POST,200,734.56,0.0,0,0,False,100,185,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.381792+00:00,/chat,POST,200,709.084,0.0,0,0,False,138,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.390821+00:00,/chat,POST,200,733.239,0.0,0,0,False,124,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.432529+00:00,/chat,POST,200,726.9,0.0,0,0,False,116,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.438634+00:00,/chat,POST,200,733.483,0.0,0,0,False,127,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.440429+00:00,/chat,POST,200,719.271,0.0,0,0,False,4325,187,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.472406+00:00,/chat,POST,200,750.943,0.0,0,0,False,124,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.492196+00:00,/chat,POST,200,723.576,0.0,0,0,False,632,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.497768+00:00,/chat,POST,200,728.895,0.0,0,0,False,4341,187,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.503057+00:00,/chat,POST,200,908.646,0.0,0,0,False,134,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.504115+00:00,/chat,POST,200,719.231,0.0,0,0,False,103,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.521090+00:00,/chat,POST,200,736.578,0.0,0,0,False,127,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.533050+00:00,/chat,POST,200,737.08,0.0,0,0,False,2808,187,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.536575+00:00,/chat,POST,200,721.824,0.0,0,0,False,129,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.548780+00:00,/chat,POST,200,763.688,0.0,0,0,False,122,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.567746+00:00,/chat,POST,200,737.015,0.0,0,0,False,565,185,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.569497+00:00,/chat,POST,200,722.331,0.0,0,0,False,2783,187,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.642167+00:00,/chat,POST,200,795.312,0.0,0,0,False,632,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.720106+00:00,/chat,POST,200,732.133,0.0,0,0,False,518,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.726989+00:00,/chat,POST,200,723.589,0.0,0,0,False,100,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.730012+00:00,/chat,POST,200,742.372,0.0,0,0,False,566,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.798719+00:00,/chat,POST,200,717.792,0.0,0,0,False,4252,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.799188+00:00,/chat,POST,200,734.515,0.0,0,0,False,4407,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.820622+00:00,/chat,POST,200,723.542,0.0,0,0,False,134,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.846239+00:00,/chat,POST,200,748.74,0.0,0,0,False,101,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.892643+00:00,/chat,POST,200,733.061,0.0,0,0,False,610,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.925598+00:00,/chat,POST,200,725.627,0.0,0,0,False,4312,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.959990+00:00,/chat,POST,200,767.971,0.0,0,0,False,4325,187,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.976013+00:00,/chat,POST,200,736.881,0.0,0,0,False,560,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:40.982981+00:00,/chat,POST,200,713.543,0.0,0,0,False,626,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.000343+00:00,/chat,POST,200,761.789,0.0,0,0,False,522,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.010173+00:00,/chat,POST,200,741.425,0.0,0,0,False,138,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.040179+00:00,/chat,POST,200,741.663,0.0,0,0,False,150,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.042468+00:00,/chat,POST,200,744.002,0.0,0,0,False,122,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.088732+00:00,/chat,POST,200,729.103,0.0,0,0,False,4190,187,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.104673+00:00,/chat,POST,200,735.268,0.0,0,0,False,124,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.135957+00:00,/chat,POST,200,743.796,0.0,0,0,False,4325,187,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.136646+00:00,/chat,POST,200,715.401,0.0,0,0,False,122,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.136860+00:00,/chat,POST,200,730.545,0.0,0,0,False,132,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.198049+00:00,/chat,POST,200,745.001,0.0,0,0,False,555,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.214948+00:00,/chat,POST,200,745.54,0.0,0,0,False,122,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.215503+00:00,/chat,POST,200,730.922,0.0,0,0,False,2912,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.246503+00:00,/chat,POST,200,714.541,0.0,0,0,False,615,185,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.292329+00:00,/chat,POST,200,730.06,0.0,0,0,False,621,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.295953+00:00,/chat,POST,200,703.649,0.0,0,0,False,524,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.312391+00:00,/chat,POST,200,735.065,0.0,0,0,False,122,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.350949+00:00,/chat,POST,200,725.546,0.0,0,0,False,116,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.354817+00:00,/chat,POST,200,729.651,0.0,0,0,False,4435,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.355447+00:00,/chat,POST,200,716.717,0.0,0,0,False,122,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.372866+00:00,/chat,POST,200,748.081,0.0,0,0,False,131,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.381388+00:00,/chat,POST,200,727.345,0.0,0,0,False,616,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.415345+00:00,/chat,POST,200,730.252,0.0,0,0,False,2913,187,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.446737+00:00,/chat,POST,200,776.78,0.0,0,0,False,116,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.448164+00:00,/chat,POST,200,747.464,0.0,0,0,False,119,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.485427+00:00,/chat,POST,200,769.555,0.0,0,0,False,102,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.486231+00:00,/chat,POST,200,738.454,0.0,0,0,False,556,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.502407+00:00,/chat,POST,200,723.524,0.0,0,0,False,122,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.619330+00:00,/chat,POST,200,725.437,0.0,0,0,False,130,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.651050+00:00,/chat,POST,200,729.711,0.0,0,0,False,107,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.738543+00:00,/chat,POST,200,751.169,0.0,0,0,False,4407,187,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.790178+00:00,/chat,POST,200,728.887,0.0,0,0,False,130,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.791684+00:00,/chat,POST,200,714.791,0.0,0,0,False,610,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.869380+00:00,/chat,POST,200,732.08,0.0,0,0,False,127,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.893056+00:00,/chat,POST,200,720.563,0.0,0,0,False,124,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.904394+00:00,/chat,POST,200,731.445,0.0,0,0,False,2870,187,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.908044+00:00,/chat,POST,200,735.295,0.0,0,0,False,119,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.940846+00:00,/chat,POST,200,724.132,0.0,0,0,False,138,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.947076+00:00,/chat,POST,200,730.74,0.0,0,0,False,615,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.973189+00:00,/chat,POST,200,737.834,0.0,0,0,False,2893,187,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.980440+00:00,/chat,POST,200,744.858,0.0,0,0,False,130,185,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.989240+00:00,/chat,POST,200,722.547,0.0,0,0,False,4243,185,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:41.997412+00:00,/chat,POST,200,762.383,0.0,0,0,False,632,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.033185+00:00,/chat,POST,200,739.339,0.0,0,0,False,109,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.042191+00:00,/chat,POST,200,727.587,0.0,0,0,False,571,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.053101+00:00,/chat,POST,200,738.803,0.0,0,0,False,130,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.103080+00:00,/chat,POST,200,728.722,0.0,0,0,False,570,185,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.114523+00:00,/chat,POST,200,731.406,0.0,0,0,False,100,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.143176+00:00,/chat,POST,200,734.772,0.0,0,0,False,129,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.152444+00:00,/chat,POST,200,744.44,0.0,0,0,False,120,184,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.222235+00:00,/chat,POST,200,769.123,0.0,0,0,False,117,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.233513+00:00,/chat,POST,200,729.913,0.0,0,0,False,4407,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.274816+00:00,/chat,POST,200,726.601,0.0,0,0,False,117,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.287477+00:00,/chat,POST,200,723.617,0.0,0,0,False,566,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.317152+00:00,/chat,POST,200,721.765,0.0,0,0,False,101,185,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.361067+00:00,/chat,POST,200,740.509,0.0,0,0,False,114,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.365077+00:00,/chat,POST,200,722.78,0.0,0,0,False,112,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.428596+00:00,/chat,POST,200,722.839,0.0,0,0,False,553,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.442250+00:00,/chat,POST,200,704.598,0.0,0,0,False,105,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.474081+00:00,/chat,POST,200,733.481,0.0,0,0,False,105,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.494929+00:00,/chat,POST,200,725.775,0.0,0,0,False,135,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.505380+00:00,/chat,POST,200,735.978,0.0,0,0,False,524,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.529459+00:00,/chat,POST,200,744.2,0.0,0,0,False,116,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.539089+00:00,/chat,POST,200,722.644,0.0,0,0,False,626,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.589172+00:00,/chat,POST,200,772.98,0.0,0,0,False,138,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.589800+00:00,/chat,POST,200,727.748,0.0,0,0,False,130,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.605151+00:00,/chat,POST,200,727.01,0.0,0,0,False,130,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.663116+00:00,/chat,POST,200,737.195,0.0,0,0,False,127,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.665476+00:00,/chat,POST,200,723.38,0.0,0,0,False,119,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.699331+00:00,/chat,POST,200,757.466,0.0,0,0,False,139,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.701531+00:00,/chat,POST,200,728.588,0.0,0,0,False,625,185,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.714021+00:00,/chat,POST,200,732.123,0.0,0,0,False,119,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.724908+00:00,/chat,POST,200,724.332,0.0,0,0,False,119,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.725433+00:00,/chat,POST,200,725.865,0.0,0,0,False,4406,187,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.758665+00:00,/chat,POST,200,722.284,0.0,0,0,False,571,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.775383+00:00,/chat,POST,200,738.696,0.0,0,0,False,137,185,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.829050+00:00,/chat,POST,200,731.129,0.0,0,0,False,512,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.851620+00:00,/chat,POST,200,754.055,0.0,0,0,False,107,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.926963+00:00,/chat,POST,200,736.066,0.0,0,0,False,148,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.956582+00:00,/chat,POST,200,749.575,0.0,0,0,False,626,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:42.963057+00:00,/chat,POST,200,728.173,0.0,0,0,False,122,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.018926+00:00,/chat,POST,200,741.851,0.0,0,0,False,126,185,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.032197+00:00,/chat,POST,200,743.457,0.0,0,0,False,553,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.048470+00:00,/chat,POST,200,728.03,0.0,0,0,False,2857,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.107099+00:00,/chat,POST,200,743.511,0.0,0,0,False,556,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.151967+00:00,/chat,POST,200,741.406,0.0,0,0,False,518,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.224321+00:00,/chat,POST,200,728.257,0.0,0,0,False,4181,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.234326+00:00,/chat,POST,200,745.559,0.0,0,0,False,122,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.245498+00:00,/chat,POST,200,724.789,0.0,0,0,False,109,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.259106+00:00,/chat,POST,200,728.487,0.0,0,0,False,2890,185,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.265989+00:00,/chat,POST,200,725.015,0.0,0,0,False,124,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.275333+00:00,/chat,POST,200,734.643,0.0,0,0,False,4324,187,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.324739+00:00,/chat,POST,200,716.348,0.0,0,0,False,621,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.359064+00:00,/chat,POST,200,728.92,0.0,0,0,False,616,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.360080+00:00,/chat,POST,200,729.676,0.0,0,0,False,102,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.376202+00:00,/chat,POST,200,745.536,0.0,0,0,False,621,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.450267+00:00,/chat,POST,200,734.885,0.0,0,0,False,101,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.467634+00:00,/chat,POST,200,728.768,0.0,0,0,False,631,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.470093+00:00,/chat,POST,200,730.831,0.0,0,0,False,560,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.478774+00:00,/chat,POST,200,725.255,0.0,0,0,False,130,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.487907+00:00,/chat,POST,200,734.045,0.0,0,0,False,138,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.520464+00:00,/chat,POST,200,742.486,0.0,0,0,False,109,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.546621+00:00,/chat,POST,200,746.533,0.0,0,0,False,572,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.553698+00:00,/chat,POST,200,754.255,0.0,0,0,False,116,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.585062+00:00,/chat,POST,200,738.007,0.0,0,0,False,124,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.696691+00:00,/chat,POST,200,740.485,0.0,0,0,False,558,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.749360+00:00,/chat,POST,200,746.779,0.0,0,0,False,150,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.784108+00:00,/chat,POST,200,734.117,0.0,0,0,False,616,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.810348+00:00,/chat,POST,200,760.013,0.0,0,0,False,101,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.844921+00:00,/chat,POST,200,764.537,0.0,0,0,False,112,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.887644+00:00,/chat,POST,200,729.336,0.0,0,0,False,138,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.893643+00:00,/chat,POST,200,719.94,0.0,0,0,False,130,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.907437+00:00,/chat,POST,200,718.028,0.0,0,0,False,100,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.922059+00:00,/chat,POST,200,717.729,0.0,0,0,False,610,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.951631+00:00,/chat,POST,200,715.896,0.0,0,0,False,138,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.975042+00:00,/chat,POST,200,754.756,0.0,0,0,False,518,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:43.988831+00:00,/chat,POST,200,736.578,0.0,0,0,False,107,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:44.018561+00:00,/chat,POST,200,734.277,0.0,0,0,False,131,185,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:44.022933+00:00,/chat,POST,200,738.247,0.0,0,0,False,538,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:44.059861+00:00,/chat,POST,200,713.11,0.0,0,0,False,107,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:44.074593+00:00,/chat,POST,200,748.586,0.0,0,0,False,616,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:44.075348+00:00,/chat,POST,200,728.945,0.0,0,0,False,116,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:44.109601+00:00,/chat,POST,200,733.464,0.0,0,0,False,117,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:44.129963+00:00,/chat,POST,200,738.597,0.0,0,0,False,119,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:44.131740+00:00,/chat,POST,200,739.949,0.0,0,0,False,147,185,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:44.150685+00:00,/chat,POST,200,743.473,0.0,0,0,False,127,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:44.157982+00:00,/chat,POST,200,736.03,0.0,0,0,False,122,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:44.158491+00:00,/chat,POST,200,720.353,0.0,0,0,False,2748,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:44.198658+00:00,/chat,POST,200,718.719,0.0,0,0,False,138,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:44.222564+00:00,/chat,POST,200,719.973,0.0,0,0,False,2865,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:44.232605+00:00,/chat,POST,200,730.296,0.0,0,0,False,107,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:44.272715+00:00,/chat,POST,200,754.511,0.0,0,0,False,111,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:44.299512+00:00,/chat,POST,200,751.574,0.0,0,0,False,572,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:44.304410+00:00,/chat,POST,200,724.803,0.0,0,0,False,2885,187,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:44.311418+00:00,/chat,POST,200,732.272,0.0,0,0,False,130,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:44.357518+00:00,/chat,POST,200,778.114,0.0,0,0,False,545,185,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:44.392450+00:00,/chat,POST,200,750.213,0.0,0,0,False,616,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:44.408527+00:00,/chat,POST,200,719.481,0.0,0,0,False,130,186,stress-test-user-001,12165.8,6.1
2026-05-01T07:13:44.422162+00:00,/chat,POST,200,724.057,0.0,0,0,False,116,186,stress-test-user-001,12178.0,6.9
2026-05-01T07:13:44.431899+00:00,/chat,POST,200,757.43,0.0,0,0,False,122,186,stress-test-user-001,12178.0,6.9
2026-05-01T07:13:44.474745+00:00,/chat,POST,200,738.46,0.0,0,0,False,610,186,stress-test-user-001,12178.0,6.9
2026-05-01T07:13:44.513632+00:00,/chat,POST,200,745.673,0.0,0,0,False,131,186,stress-test-user-001,12178.0,6.9
2026-05-01T07:13:44.520777+00:00,/chat,POST,200,753.301,0.0,0,0,False,4250,187,stress-test-user-001,12178.0,6.9
2026-05-01T07:13:44.541265+00:00,/chat,POST,200,741.569,0.0,0,0,False,138,186,stress-test-user-001,12178.0,6.9
2026-05-01T07:13:44.542220+00:00,/chat,POST,200,712.2,0.0,0,0,False,138,186,stress-test-user-001,12178.0,6.9
2026-05-01T07:13:44.576041+00:00,/chat,POST,200,761.328,0.0,0,0,False,621,186,stress-test-user-001,12178.0,6.9
2026-05-01T07:13:44.577656+00:00,/chat,POST,200,761.102,0.0,0,0,False,124,186,stress-test-user-001,12178.0,6.9
2026-05-01T07:13:44.586267+00:00,/chat,POST,200,740.439,0.0,0,0,False,112,186,stress-test-user-001,12178.0,6.9
2026-05-01T07:13:44.602321+00:00,/chat,POST,200,713.227,0.0,0,0,False,132,186,stress-test-user-001,12178.0,6.9
2026-05-01T07:13:44.632157+00:00,/chat,POST,200,709.547,0.0,0,0,False,131,186,stress-test-user-001,12178.0,6.9
2026-05-01T07:13:44.748334+00:00,/chat,POST,200,717.933,0.0,0,0,False,124,186,stress-test-user-001,12178.0,6.9
2026-05-01T07:13:44.748586+00:00,/chat,POST,200,732.22,0.0,0,0,False,4435,186,stress-test-user-001,12178.0,6.9
