ts,endpoint,method,status_code,latency_e2e_ms,inference_ms,tokens_in,tokens_out,used_search,req_bytes,resp_bytes,uid,ram_used_mb,cpu_avg_pct
2026-05-01T06:05:58.047268+00:00,/health,GET,200,1.154,0.0,0,0,False,0,571,anonymous,13074.1,8.0
2026-05-01T06:06:43.709619+00:00,/chat,POST,200,59424.752,58701.084,0,0,False,2974,14038,stress-test-user-001,13223.8,6.7
2026-05-01T06:07:18.365776+00:00,/chat,POST,200,34654.472,34055.906,0,0,False,96,7946,stress-test-user-001,12932.7,7.1
2026-05-01T06:07:52.653700+00:00,/chat,POST,200,34286.632,33668.478,0,0,False,96,7746,stress-test-user-001,12948.6,7.0
2026-05-01T06:08:32.264209+00:00,/chat,POST,200,39609.126,39037.2,0,0,False,526,8791,stress-test-user-001,13086.0,6.3
2026-05-01T06:08:52.433934+00:00,/chat,POST,200,20168.186,19576.137,0,0,False,127,4634,stress-test-user-001,13042.6,6.5
2026-05-01T06:09:28.752805+00:00,/chat,POST,200,36316.616,35695.512,0,0,False,121,8583,stress-test-user-001,13127.0,6.2
2026-05-01T06:09:53.921987+00:00,/chat,POST,200,25167.715,24542.634,0,0,False,125,4679,stress-test-user-001,12990.4,6.9
2026-05-01T06:10:41.391081+00:00,/chat,POST,200,47467.589,46837.593,0,0,False,618,10275,stress-test-user-001,12961.2,3.0
2026-05-01T06:11:03.891749+00:00,/chat,POST,200,22497.885,21968.756,0,0,False,135,4927,stress-test-user-001,12995.2,4.9
2026-05-01T06:11:23.351880+00:00,/chat,POST,200,19456.912,18948.672,0,0,False,130,4263,stress-test-user-001,13123.5,5.6
2026-05-01T06:11:44.931969+00:00,/chat,POST,200,21578.457,21074.983,0,0,False,125,4562,stress-test-user-001,13032.3,6.5
2026-05-01T06:12:07.075798+00:00,/chat,POST,200,22142.531,21643.383,0,0,False,127,4567,stress-test-user-001,12922.0,7.2
2026-05-01T06:12:50.328792+00:00,/chat,POST,200,43251.719,42636.563,0,0,False,129,10196,stress-test-user-001,12643.8,5.7
2026-05-01T06:13:43.258818+00:00,/chat,POST,200,52928.669,52233.204,0,0,False,542,10885,stress-test-user-001,12773.3,6.6
2026-05-01T06:14:42.241395+00:00,/chat,POST,200,58980.832,58316.874,0,0,False,2757,12741,stress-test-user-001,12816.8,5.4
2026-05-01T06:15:07.431190+00:00,/chat,POST,200,25188.516,24549.637,0,0,False,135,6168,stress-test-user-001,12830.4,6.7
2026-05-01T06:15:44.848191+00:00,/chat,POST,200,37415.572,36756.674,0,0,False,96,7867,stress-test-user-001,12755.1,6.1
2026-05-01T06:16:00.419254+00:00,/chat,POST,200,15569.8,14992.978,0,0,False,135,3830,stress-test-user-001,12754.7,6.5
2026-05-01T06:16:32.084170+00:00,/chat,POST,200,31663.69,31081.042,0,0,False,96,7512,stress-test-user-001,12933.7,6.8
2026-05-01T06:17:01.419084+00:00,/chat,POST,200,29333.63,28711.735,0,0,False,96,7323,stress-test-user-001,12845.3,6.5
2026-05-01T06:17:01.422434+00:00,/chat,POST,422,1.931,0.0,0,0,False,4852,4908,anonymous,12845.3,6.5
2026-05-01T06:18:01.458457+00:00,/chat,POST,200,60034.867,59283.673,0,0,False,536,13556,stress-test-user-001,12463.8,4.3
2026-05-01T06:18:31.250214+00:00,/chat,POST,200,29788.151,29200.002,0,0,False,111,6221,stress-test-user-001,12565.6,4.5
2026-05-01T06:19:21.828186+00:00,/chat,POST,200,50575.464,50011.359,0,0,False,557,10713,stress-test-user-001,12704.7,5.1
2026-05-01T06:20:07.261671+00:00,/chat,POST,200,45432.117,44811.449,0,0,False,3008,10360,stress-test-user-001,12697.8,6.5
2026-05-01T06:20:48.126640+00:00,/chat,POST,200,40863.288,40271.878,0,0,False,516,8580,stress-test-user-001,12782.2,6.3
2026-05-01T06:21:19.161281+00:00,/chat,POST,200,31033.339,30453.286,0,0,False,110,6982,stress-test-user-001,12879.5,6.6
2026-05-01T06:21:55.917834+00:00,/chat,POST,200,36755.354,36127.273,0,0,False,514,7943,stress-test-user-001,12787.1,5.8
2026-05-01T06:22:20.487937+00:00,/chat,POST,200,24568.033,23858.236,0,0,False,153,5468,stress-test-user-001,12370.7,6.7
2026-05-01T06:22:52.897212+00:00,/chat,POST,200,32407.396,31854.12,0,0,False,110,7400,stress-test-user-001,12329.9,6.7
2026-05-01T06:23:22.073613+00:00,/chat,POST,200,29175.09,28531.165,0,0,False,138,6835,stress-test-user-001,12343.5,4.9
2026-05-01T06:23:35.974751+00:00,/chat,POST,200,13899.273,13277.122,0,0,False,132,2952,stress-test-user-001,12346.4,6.4
2026-05-01T06:23:58.011269+00:00,/chat,POST,200,22035.283,21478.546,0,0,False,124,4782,stress-test-user-001,12389.0,6.2
2026-05-01T06:25:05.708979+00:00,/chat,POST,200,67696.501,67028.573,0,0,False,2787,14675,stress-test-user-001,12392.0,6.3
2026-05-01T06:25:15.735230+00:00,/chat,POST,200,10024.459,9401.924,0,0,False,125,1962,stress-test-user-001,12377.5,6.4
2026-05-01T06:26:16.316021+00:00,/chat,POST,200,60579.593,60020.252,0,0,False,574,12982,stress-test-user-001,12423.1,6.4
2026-05-01T06:27:08.608475+00:00,/chat,POST,200,52290.374,51624.311,0,0,False,574,12089,stress-test-user-001,12627.9,6.6
2026-05-01T06:28:13.312091+00:00,/chat,POST,200,64702.264,63987.021,0,0,False,551,18221,stress-test-user-001,12374.3,7.4
2026-05-01T06:29:12.669268+00:00,/chat,POST,200,59355.59,58666.37,0,0,False,3001,12630,stress-test-user-001,12333.4,6.7
2026-05-01T06:29:55.745027+00:00,/chat,POST,200,43074.279,42435.162,0,0,False,2992,8471,stress-test-user-001,12338.0,6.6
2026-05-01T06:30:09.556244+00:00,/chat,POST,200,13809.7,13307.522,0,0,False,123,3086,stress-test-user-001,12325.8,6.6
2026-05-01T06:30:29.865434+00:00,/chat,POST,200,20307.93,19607.75,0,0,False,127,4549,stress-test-user-001,12380.1,6.7
2026-05-01T06:31:03.707781+00:00,/chat,POST,200,33841.042,33216.219,0,0,False,138,7798,stress-test-user-001,12456.5,6.6
2026-05-01T06:31:24.403285+00:00,/chat,POST,200,20694.311,20105.987,0,0,False,130,4907,stress-test-user-001,12522.3,7.5
2026-05-01T06:31:50.200828+00:00,/chat,POST,200,25796.1,25234.643,0,0,False,133,5990,stress-test-user-001,12535.9,6.5
2026-05-01T06:31:50.206766+00:00,/chat,POST,422,3.638,0.0,0,0,False,4868,4920,anonymous,12535.9,6.5
2026-05-01T06:32:18.419958+00:00,/chat,POST,200,28210.937,27690.244,0,0,False,99,5146,stress-test-user-001,12565.5,6.6
2026-05-01T06:32:30.952937+00:00,/chat,POST,200,12531.786,12032.905,0,0,False,115,2588,stress-test-user-001,12599.0,6.4
2026-05-01T06:33:19.971237+00:00,/chat,POST,200,49016.712,48384.919,0,0,False,551,10697,stress-test-user-001,12634.6,3.8
2026-05-01T06:33:39.419725+00:00,/chat,POST,200,19445.155,18868.915,0,0,False,114,4149,stress-test-user-001,12631.8,2.7
2026-05-01T06:34:22.636439+00:00,/chat,POST,200,43215.294,42596.18,0,0,False,621,9805,stress-test-user-001,12633.9,4.4
2026-05-01T06:35:29.872218+00:00,/chat,POST,200,67232.81,66423.167,0,0,False,2786,13945,stress-test-user-001,12645.4,6.5
2026-05-01T06:35:29.876231+00:00,/chat,POST,422,2.734,0.0,0,0,False,12021,12025,anonymous,12645.4,6.5
2026-05-01T06:36:02.103622+00:00,/chat,POST,200,32225.096,31615.7,0,0,False,138,6615,stress-test-user-001,12898.9,7.1
2026-05-01T06:36:35.530160+00:00,/chat,POST,200,33425.348,32928.891,0,0,False,103,7853,stress-test-user-001,12866.6,7.0
2026-05-01T06:36:51.888765+00:00,/chat,POST,200,16357.18,15781.7,0,0,False,132,3478,stress-test-user-001,12854.3,5.4
2026-05-01T06:37:25.185313+00:00,/chat,POST,200,33294.179,32776.427,0,0,False,139,7945,stress-test-user-001,12534.4,6.5
2026-05-01T06:37:43.597397+00:00,/chat,POST,200,18410.668,17757.58,0,0,False,117,4417,stress-test-user-001,12500.5,6.3
2026-05-01T06:38:07.256512+00:00,/chat,POST,200,23657.85,23051.441,0,0,False,112,5750,stress-test-user-001,12443.7,6.3
2026-05-01T06:38:27.139967+00:00,/chat,POST,200,19881.077,19254.392,0,0,False,127,4284,stress-test-user-001,12488.9,6.1
2026-05-01T06:39:04.312310+00:00,/chat,POST,200,37171.212,36589.564,0,0,False,131,9127,stress-test-user-001,12562.0,7.0
2026-05-01T06:39:36.429830+00:00,/chat,POST,200,32116.293,31561.704,0,0,False,96,7660,stress-test-user-001,12573.7,9.2
2026-05-01T06:39:57.836081+00:00,/chat,POST,200,21404.836,20904.624,0,0,False,138,4657,stress-test-user-001,12484.2,8.1
2026-05-01T06:42:51.062187+00:00,/health,GET,200,0.671,0.0,0,0,False,0,575,anonymous,12495.2,6.9
2026-05-01T06:45:53.569012+00:00,/health,GET,200,0.717,0.0,0,0,False,0,574,anonymous,12353.4,7.2
2026-05-01T06:45:58.624801+00:00,/chat,POST,200,2539.721,0.0,0,0,False,129,185,stress-test-user-001,12469.5,7.1
2026-05-01T06:45:59.364973+00:00,/chat,POST,200,738.246,0.0,0,0,False,147,185,stress-test-user-001,12469.5,7.1
2026-05-01T06:46:00.146789+00:00,/chat,POST,200,780.383,0.0,0,0,False,552,185,stress-test-user-001,12469.5,7.1
2026-05-01T06:46:00.624520+00:00,/health,GET,200,1.495,0.0,0,0,False,0,576,anonymous,12469.5,7.1
2026-05-01T06:46:01.306131+00:00,/chat,POST,200,1158.043,0.0,0,0,False,133,185,stress-test-user-001,12511.8,7.4
2026-05-01T06:46:02.022265+00:00,/chat,POST,200,714.92,0.0,0,0,False,129,185,stress-test-user-001,12511.8,7.4
2026-05-01T06:46:02.761041+00:00,/chat,POST,200,737.371,0.0,0,0,False,129,185,stress-test-user-001,12511.8,7.4
2026-05-01T06:46:03.474983+00:00,/chat,POST,200,712.472,0.0,0,0,False,137,185,stress-test-user-001,12511.8,7.4
2026-05-01T06:46:04.205104+00:00,/chat,POST,200,728.129,0.0,0,0,False,108,185,stress-test-user-001,12511.8,7.4
2026-05-01T06:46:04.948536+00:00,/chat,POST,200,741.945,0.0,0,0,False,138,185,stress-test-user-001,12511.8,7.4
2026-05-01T06:46:05.693353+00:00,/chat,POST,200,743.627,0.0,0,0,False,4251,185,stress-test-user-001,12511.8,7.4
2026-05-01T06:46:06.416986+00:00,/chat,POST,200,721.478,0.0,0,0,False,4243,185,stress-test-user-001,12503.9,6.4
2026-05-01T06:46:07.178106+00:00,/chat,POST,200,758.456,0.0,0,0,False,137,185,stress-test-user-001,12503.9,6.4
2026-05-01T06:46:07.706743+00:00,/health,GET,200,0.71,0.0,0,0,False,0,573,anonymous,12503.9,6.4
2026-05-01T06:46:07.903485+00:00,/chat,POST,200,723.533,0.0,0,0,False,135,185,stress-test-user-001,12503.9,6.4
2026-05-01T06:46:08.619106+00:00,/chat,POST,200,714.45,0.0,0,0,False,121,185,stress-test-user-001,12503.9,6.4
2026-05-01T06:46:09.331580+00:00,/chat,POST,200,711.037,0.0,0,0,False,121,185,stress-test-user-001,12503.9,6.4
2026-05-01T06:46:10.064850+00:00,/chat,POST,200,731.991,0.0,0,0,False,108,185,stress-test-user-001,12503.9,6.4
2026-05-01T06:46:10.387287+00:00,/chat,POST,200,14291.246,12211.05,0,0,False,135,3189,stress-test-user-001,12503.9,6.4
2026-05-01T06:46:10.782109+00:00,/chat,POST,200,715.942,0.0,0,0,False,631,185,stress-test-user-001,12503.9,6.4
2026-05-01T06:46:11.136555+00:00,/chat,POST,200,747.753,0.0,0,0,False,130,184,stress-test-user-001,12503.1,7.0
2026-05-01T06:46:11.492044+00:00,/chat,POST,200,708.657,0.0,0,0,False,630,185,stress-test-user-001,12503.1,7.0
2026-05-01T06:46:11.864269+00:00,/chat,POST,200,726.498,0.0,0,0,False,564,184,stress-test-user-001,12503.1,7.0
2026-05-01T06:46:12.217572+00:00,/chat,POST,200,723.183,0.0,0,0,False,123,185,stress-test-user-001,12503.1,7.0
2026-05-01T06:46:12.587221+00:00,/chat,POST,200,721.525,0.0,0,0,False,558,184,stress-test-user-001,12503.1,7.0
2026-05-01T06:46:12.943609+00:00,/chat,POST,200,724.646,0.0,0,0,False,4316,185,stress-test-user-001,12503.1,7.0
2026-05-01T06:46:13.310441+00:00,/chat,POST,200,721.963,0.0,0,0,False,520,184,stress-test-user-001,12503.1,7.0
2026-05-01T06:46:13.675347+00:00,/chat,POST,200,730.303,0.0,0,0,False,4292,185,stress-test-user-001,12503.1,7.0
2026-05-01T06:46:14.023571+00:00,/chat,POST,200,711.958,0.0,0,0,False,103,184,stress-test-user-001,12503.1,7.0
2026-05-01T06:46:14.404778+00:00,/chat,POST,200,727.075,0.0,0,0,False,4251,185,stress-test-user-001,12503.1,7.0
2026-05-01T06:46:14.747263+00:00,/chat,POST,200,722.185,0.0,0,0,False,137,184,stress-test-user-001,12503.1,7.0
2026-05-01T06:46:14.778009+00:00,/health,GET,200,0.581,0.0,0,0,False,0,573,anonymous,12503.1,7.0
2026-05-01T06:46:15.917469+00:00,/chat,POST,200,1511.486,0.0,0,0,False,620,185,stress-test-user-001,12503.1,7.0
2026-05-01T06:46:16.060648+00:00,/chat,POST,200,1312.311,0.0,0,0,False,115,184,stress-test-user-001,12507.9,7.2
2026-05-01T06:46:16.946039+00:00,/chat,POST,200,1027.394,0.0,0,0,False,4344,185,stress-test-user-001,12507.9,7.2
2026-05-01T06:46:17.255127+00:00,/chat,POST,200,1193.177,0.0,0,0,False,128,184,stress-test-user-001,12507.9,7.2
2026-05-01T06:46:17.696363+00:00,/chat,POST,200,748.008,0.0,0,0,False,128,185,stress-test-user-001,12507.9,7.2
2026-05-01T06:46:17.982661+00:00,/chat,POST,200,726.087,0.0,0,0,False,4287,184,stress-test-user-001,12507.9,7.2
2026-05-01T06:46:18.436427+00:00,/chat,POST,200,737.496,0.0,0,0,False,115,185,stress-test-user-001,12507.9,7.2
2026-05-01T06:46:18.696318+00:00,/chat,POST,200,712.435,0.0,0,0,False,2888,184,stress-test-user-001,12507.9,7.2
2026-05-01T06:46:19.151844+00:00,/chat,POST,200,714.177,0.0,0,0,False,106,185,stress-test-user-001,12507.9,7.2
2026-05-01T06:46:19.424655+00:00,/chat,POST,200,726.22,0.0,0,0,False,117,184,stress-test-user-001,12507.9,7.2
2026-05-01T06:46:19.873608+00:00,/chat,POST,200,720.527,0.0,0,0,False,110,185,stress-test-user-001,12507.9,7.2
2026-05-01T06:46:20.149228+00:00,/chat,POST,200,723.313,0.0,0,0,False,134,184,stress-test-user-001,12507.9,7.2
2026-05-01T06:46:20.599630+00:00,/chat,POST,200,724.648,0.0,0,0,False,131,185,stress-test-user-001,12507.9,7.2
2026-05-01T06:46:20.879294+00:00,/chat,POST,200,728.783,0.0,0,0,False,128,184,stress-test-user-001,12507.9,7.2
2026-05-01T06:46:21.323665+00:00,/chat,POST,200,722.815,0.0,0,0,False,615,185,stress-test-user-001,12584.9,7.0
2026-05-01T06:46:21.588874+00:00,/chat,POST,200,708.316,0.0,0,0,False,107,184,stress-test-user-001,12584.9,7.0
2026-05-01T06:46:21.633261+00:00,/chat,POST,200,25538.108,23538.312,0,0,False,121,4948,stress-test-user-001,12584.9,7.0
2026-05-01T06:46:21.833455+00:00,/health,GET,200,1.257,0.0,0,0,False,0,574,anonymous,12584.9,7.0
2026-05-01T06:46:22.048502+00:00,/chat,POST,200,723.03,0.0,0,0,False,115,185,stress-test-user-001,12584.9,7.0
2026-05-01T06:46:22.331868+00:00,/chat,POST,200,741.742,0.0,0,0,False,570,184,stress-test-user-001,12584.9,7.0
2026-05-01T06:46:22.393697+00:00,/chat,POST,200,759.245,0.0,0,0,False,609,185,stress-test-user-001,12584.9,7.0
2026-05-01T06:46:22.770335+00:00,/chat,POST,200,720.464,0.0,0,0,False,129,185,stress-test-user-001,12584.9,7.0
2026-05-01T06:46:23.056127+00:00,/chat,POST,200,723.041,0.0,0,0,False,112,184,stress-test-user-001,12584.9,7.0
2026-05-01T06:46:23.132040+00:00,/chat,POST,200,736.301,0.0,0,0,False,116,185,stress-test-user-001,12584.9,7.0
2026-05-01T06:46:23.485158+00:00,/chat,POST,200,712.758,0.0,0,0,False,134,185,stress-test-user-001,12584.9,7.0
2026-05-01T06:46:23.800551+00:00,/chat,POST,200,742.359,0.0,0,0,False,136,184,stress-test-user-001,12584.9,7.0
2026-05-01T06:46:23.853942+00:00,/chat,POST,200,719.799,0.0,0,0,False,121,185,stress-test-user-001,12584.9,7.0
2026-05-01T06:46:23.884827+00:00,/chat,POST,200,27799.151,25726.547,0,0,False,116,6154,stress-test-user-001,12584.9,7.0
2026-05-01T06:46:24.244210+00:00,/chat,POST,200,757.752,0.0,0,0,False,99,185,stress-test-user-001,12584.9,7.0
2026-05-01T06:46:24.533272+00:00,/chat,POST,200,731.373,0.0,0,0,False,2850,184,stress-test-user-001,12584.9,7.0
2026-05-01T06:46:24.583495+00:00,/chat,POST,200,728.161,0.0,0,0,False,508,185,stress-test-user-001,12584.9,7.0
2026-05-01T06:46:24.654192+00:00,/chat,POST,200,767.936,0.0,0,0,False,108,185,stress-test-user-001,12584.9,7.0
2026-05-01T06:46:24.975002+00:00,/chat,POST,200,729.017,0.0,0,0,False,614,185,stress-test-user-001,12584.9,7.0
2026-05-01T06:46:25.282844+00:00,/chat,POST,200,748.344,0.0,0,0,False,129,184,stress-test-user-001,12584.9,7.0
2026-05-01T06:46:25.307955+00:00,/chat,POST,200,723.347,0.0,0,0,False,557,185,stress-test-user-001,12584.9,7.0
2026-05-01T06:46:25.364631+00:00,/chat,POST,200,709.193,0.0,0,0,False,4227,185,stress-test-user-001,12584.9,7.0
2026-05-01T06:46:25.699040+00:00,/chat,POST,200,722.786,0.0,0,0,False,104,185,stress-test-user-001,12584.9,7.0
2026-05-01T06:46:26.016056+00:00,/chat,POST,200,731.056,0.0,0,0,False,148,184,stress-test-user-001,12584.9,7.0
2026-05-01T06:46:26.020222+00:00,/chat,POST,200,711.047,0.0,0,0,False,2782,185,stress-test-user-001,12584.9,7.0
2026-05-01T06:46:26.081912+00:00,/chat,POST,200,715.836,0.0,0,0,False,129,185,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:26.419366+00:00,/chat,POST,200,719.124,0.0,0,0,False,126,185,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:26.736293+00:00,/chat,POST,200,718.167,0.0,0,0,False,4337,184,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:26.747468+00:00,/chat,POST,200,725.592,0.0,0,0,False,137,185,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:26.813833+00:00,/chat,POST,200,730.275,0.0,0,0,False,129,185,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:27.162838+00:00,/chat,POST,200,739.851,0.0,0,0,False,517,185,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:27.457572+00:00,/chat,POST,200,719.134,0.0,0,0,False,2893,184,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:27.484121+00:00,/chat,POST,200,735.337,0.0,0,0,False,123,185,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:27.542650+00:00,/chat,POST,200,727.572,0.0,0,0,False,123,185,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:27.887912+00:00,/chat,POST,200,723.889,0.0,0,0,False,121,185,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:28.167360+00:00,/chat,POST,200,708.557,0.0,0,0,False,608,184,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:28.202512+00:00,/chat,POST,200,717.193,0.0,0,0,False,149,185,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:28.265482+00:00,/chat,POST,200,721.606,0.0,0,0,False,123,185,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:28.637797+00:00,/chat,POST,200,748.649,0.0,0,0,False,121,185,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:28.894678+00:00,/chat,POST,200,726.059,0.0,0,0,False,125,184,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:28.909986+00:00,/health,GET,200,0.703,0.0,0,0,False,0,573,anonymous,12579.7,7.1
2026-05-01T06:46:28.919799+00:00,/chat,POST,200,715.46,0.0,0,0,False,102,185,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:28.994170+00:00,/chat,POST,200,727.466,0.0,0,0,False,101,185,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:29.354164+00:00,/chat,POST,200,714.875,0.0,0,0,False,555,185,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:29.718180+00:00,/chat,POST,200,33634.284,31532.774,0,0,False,123,6800,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:29.757964+00:00,/chat,POST,200,861.988,0.0,0,0,False,99,184,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:29.775160+00:00,/chat,POST,200,853.884,0.0,0,0,False,129,185,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:29.793612+00:00,/chat,POST,200,796.751,0.0,0,0,False,123,185,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:30.070392+00:00,/chat,POST,200,714.581,0.0,0,0,False,131,185,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:30.425314+00:00,/chat,POST,200,705.673,0.0,0,0,False,4406,185,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:30.475905+00:00,/chat,POST,200,716.454,0.0,0,0,False,614,184,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:30.501673+00:00,/chat,POST,200,724.313,0.0,0,0,False,116,185,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:30.588980+00:00,/chat,POST,200,794.168,0.0,0,0,False,129,185,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:30.793806+00:00,/chat,POST,200,722.268,0.0,0,0,False,129,185,stress-test-user-001,12579.7,7.1
2026-05-01T06:46:31.134448+00:00,/chat,POST,200,707.483,0.0,0,0,False,545,185,stress-test-user-001,12633.9,7.7
2026-05-01T06:46:31.216957+00:00,/chat,POST,200,739.651,0.0,0,0,False,122,184,stress-test-user-001,12633.9,7.7
2026-05-01T06:46:31.217207+00:00,/chat,POST,200,714.29,0.0,0,0,False,121,185,stress-test-user-001,12633.9,7.7
2026-05-01T06:46:31.307889+00:00,/chat,POST,200,715.986,0.0,0,0,False,511,185,stress-test-user-001,12633.9,7.7
2026-05-01T06:46:31.545518+00:00,/chat,POST,200,750.476,0.0,0,0,False,2864,185,stress-test-user-001,12633.9,7.7
2026-05-01T06:46:31.841000+00:00,/chat,POST,200,704.72,0.0,0,0,False,107,185,stress-test-user-001,12633.9,7.7
2026-05-01T06:46:31.928574+00:00,/chat,POST,200,709.445,0.0,0,0,False,2890,185,stress-test-user-001,12633.9,7.7
2026-05-01T06:46:31.946000+00:00,/chat,POST,200,727.775,0.0,0,0,False,128,184,stress-test-user-001,12633.9,7.7
2026-05-01T06:46:32.027796+00:00,/chat,POST,200,717.854,0.0,0,0,False,135,185,stress-test-user-001,12633.9,7.7
2026-05-01T06:46:32.284954+00:00,/chat,POST,200,738.107,0.0,0,0,False,104,185,stress-test-user-001,12633.9,7.7
2026-05-01T06:46:32.554357+00:00,/chat,POST,200,711.878,0.0,0,0,False,4259,185,stress-test-user-001,12633.9,7.7
2026-05-01T06:46:32.657416+00:00,/chat,POST,200,709.382,0.0,0,0,False,4405,184,stress-test-user-001,12633.9,7.7
2026-05-01T06:46:32.679589+00:00,/chat,POST,200,749.125,0.0,0,0,False,108,185,stress-test-user-001,12633.9,7.7
2026-05-01T06:46:32.751475+00:00,/chat,POST,200,722.352,0.0,0,0,False,570,185,stress-test-user-001,12633.9,7.7
2026-05-01T06:46:33.039701+00:00,/chat,POST,200,752.503,0.0,0,0,False,523,185,stress-test-user-001,12633.9,7.7
2026-05-01T06:46:33.267013+00:00,/chat,POST,200,711.303,0.0,0,0,False,545,185,stress-test-user-001,12633.9,7.7
2026-05-01T06:46:33.378810+00:00,/chat,POST,200,720.121,0.0,0,0,False,4310,184,stress-test-user-001,12633.9,7.7
2026-05-01T06:46:33.402059+00:00,/chat,POST,200,720.984,0.0,0,0,False,626,185,stress-test-user-001,12633.9,7.7
2026-05-01T06:46:33.470593+00:00,/chat,POST,200,717.558,0.0,0,0,False,118,185,stress-test-user-001,12633.9,7.7
2026-05-01T06:46:33.753458+00:00,/chat,POST,200,712.407,0.0,0,0,False,147,185,stress-test-user-001,12633.9,7.7
2026-05-01T06:46:33.971819+00:00,/chat,POST,200,703.208,0.0,0,0,False,4180,185,stress-test-user-001,12633.9,7.7
2026-05-01T06:46:34.114167+00:00,/chat,POST,200,734.11,0.0,0,0,False,125,184,stress-test-user-001,12633.9,7.7
2026-05-01T06:46:34.124914+00:00,/chat,POST,200,721.433,0.0,0,0,False,4339,185,stress-test-user-001,12633.9,7.7
2026-05-01T06:46:34.181277+00:00,/chat,POST,200,709.387,0.0,0,0,False,121,185,stress-test-user-001,12633.9,7.7
2026-05-01T06:46:34.504611+00:00,/chat,POST,200,749.882,0.0,0,0,False,4323,185,stress-test-user-001,12633.9,7.7
2026-05-01T06:46:34.684241+00:00,/chat,POST,200,710.914,0.0,0,0,False,4314,185,stress-test-user-001,12633.9,7.7
2026-05-01T06:46:34.838584+00:00,/chat,POST,200,722.965,0.0,0,0,False,117,184,stress-test-user-001,12633.9,7.7
